Poll ID,Observations,Poll start date,Poll end date,State,Democratic,Other,Republican,Undecided,Election date
surveymonkey-26694,2073,2016-10-28,2016-11-03,VA,48.0,9.0,40.0,2.0,2016-11-08
surveymonkey-26694,2292,2016-10-28,2016-11-03,NC,48.0,7.0,42.0,3.0,2016-11-08
surveymonkey-26694,2322,2016-10-28,2016-11-03,TX,42.0,8.5,47.0,0.0,2016-11-08
surveymonkey-26694,2362,2016-10-28,2016-11-03,MI,44.0,12.0,43.0,2.0,2016-11-08
surveymonkey-26694,2454,2016-10-28,2016-11-03,PA,46.0,8.0,43.0,2.0,2016-11-08
surveymonkey-26694,2528,2016-10-28,2016-11-03,CA,56.0,6.0,29.0,3.0,2016-11-08
surveymonkey-26694,2872,2016-10-28,2016-11-03,GA,44.0,6.0,46.0,4.0,2016-11-08
surveymonkey-26694,3356,2016-10-28,2016-11-03,FL,47.0,6.0,45.0,2.0,2016-11-08
surveymonkey-26731,287,2016-10-29,2016-11-04,ND,29.0,6.5,57.0,1.0,2016-11-08
surveymonkey-26731,336,2016-10-29,2016-11-04,DC,87.0,2.5,6.0,1.0,2016-11-08
surveymonkey-26731,369,2016-10-29,2016-11-04,AK,33.0,19.0,46.0,3.0,2016-11-08
surveymonkey-26731,398,2016-10-29,2016-11-04,DE,51.0,5.0,36.0,3.0,2016-11-08
surveymonkey-26731,411,2016-10-29,2016-11-04,RI,49.0,6.5,36.0,3.0,2016-11-08
surveymonkey-26731,430,2016-10-29,2016-11-04,MT,32.0,6.0,53.0,3.0,2016-11-08
surveymonkey-26731,433,2016-10-29,2016-11-04,SD,30.0,13.0,53.0,4.0,2016-11-08
surveymonkey-26731,433,2016-10-29,2016-11-04,WV,27.0,5.0,57.0,5.0,2016-11-08
surveymonkey-26731,458,2016-10-29,2016-11-04,HI,53.0,7.5,28.0,3.0,2016-11-08
surveymonkey-26731,470,2016-10-29,2016-11-04,VT,59.0,7.0,25.0,2.0,2016-11-08
surveymonkey-26731,556,2016-10-29,2016-11-04,ID,30.0,21.0,47.0,2.0,2016-11-08
surveymonkey-26731,635,2016-10-29,2016-11-04,ME,47.0,11.0,39.0,3.0,2016-11-08
surveymonkey-26731,662,2016-10-29,2016-11-04,NH,48.0,11.0,38.0,3.0,2016-11-08
surveymonkey-26731,704,2016-10-29,2016-11-04,MS,40.0,3.5,50.0,3.0,2016-11-08
surveymonkey-26731,778,2016-10-29,2016-11-04,LA,38.0,3.0,52.0,4.0,2016-11-08
surveymonkey-26731,781,2016-10-29,2016-11-04,AR,34.0,4.5,55.0,2.0,2016-11-08
surveymonkey-26731,810,2016-10-29,2016-11-04,NM,41.0,21.0,36.0,2.0,2016-11-08
surveymonkey-26731,840,2016-10-29,2016-11-04,NE,34.0,5.0,52.0,4.0,2016-11-08
surveymonkey-26731,900,2016-10-29,2016-11-04,AL,36.0,3.5,54.0,3.0,2016-11-08
surveymonkey-26731,1012,2016-10-29,2016-11-04,MD,61.0,5.0,28.0,2.0,2016-11-08
surveymonkey-26731,1050,2016-10-29,2016-11-04,OK,31.0,10.0,57.0,2.0,2016-11-08
surveymonkey-26731,1059,2016-10-29,2016-11-04,MO,41.0,4.5,48.0,2.0,2016-11-08
surveymonkey-26731,1079,2016-10-29,2016-11-04,KY,36.0,4.5,54.0,1.0,2016-11-08
surveymonkey-26731,1092,2016-10-29,2016-11-04,NV,42.0,10.0,43.0,4.0,2016-11-08
surveymonkey-26731,1114,2016-10-29,2016-11-04,CT,51.0,5.0,37.0,2.0,2016-11-08
surveymonkey-26731,1119,2016-10-29,2016-11-04,NJ,53.0,4.0,37.0,3.0,2016-11-08
surveymonkey-26731,1188,2016-10-29,2016-11-04,MA,55.0,11.0,29.0,5.0,2016-11-08
surveymonkey-26731,1188,2016-10-29,2016-11-04,MN,46.0,6.5,38.0,4.0,2016-11-08
surveymonkey-26731,1193,2016-10-29,2016-11-04,KS,36.0,7.0,48.0,2.0,2016-11-08
surveymonkey-26731,1205,2016-10-29,2016-11-04,WA,52.0,6.0,34.0,2.0,2016-11-08
surveymonkey-26731,1223,2016-10-29,2016-11-04,TN,41.0,4.0,49.0,2.0,2016-11-08
surveymonkey-26731,1253,2016-10-29,2016-11-04,IN,35.0,9.0,53.0,3.0,2016-11-08
surveymonkey-26731,1397,2016-10-29,2016-11-04,IL,53.0,5.0,36.0,2.0,2016-11-08
surveymonkey-26731,1406,2016-10-29,2016-11-04,UT,30.0,34.0,34.0,2.0,2016-11-08
surveymonkey-26731,1415,2016-10-29,2016-11-04,OR,51.0,11.0,35.0,3.0,2016-11-08
surveymonkey-26731,1604,2016-10-29,2016-11-04,IA,37.0,12.0,47.0,0.0,2016-11-08
surveymonkey-26731,1683,2016-10-29,2016-11-04,SC,43.0,3.5,46.0,3.0,2016-11-08
surveymonkey-26731,1869,2016-10-29,2016-11-04,WI,44.0,10.0,43.0,3.0,2016-11-08
surveymonkey-26731,2131,2016-10-29,2016-11-04,NY,58.0,4.5,32.0,2.0,2016-11-08
surveymonkey-26731,2154,2016-10-29,2016-11-04,AZ,44.0,10.0,43.0,2.0,2016-11-08
surveymonkey-26731,2183,2016-10-29,2016-11-04,VA,49.0,9.0,39.0,2.0,2016-11-08
surveymonkey-26731,2302,2016-10-29,2016-11-04,CO,43.0,15.0,40.0,2.0,2016-11-08
surveymonkey-26731,2393,2016-10-29,2016-11-04,OH,42.0,10.0,46.0,2.0,2016-11-08
surveymonkey-26731,2568,2016-10-29,2016-11-04,GA,45.0,7.0,45.0,4.0,2016-11-08
surveymonkey-26731,2645,2016-10-29,2016-11-04,TX,42.0,8.5,47.0,0.0,2016-11-08
surveymonkey-26731,2691,2016-10-29,2016-11-04,CA,56.0,5.5,30.0,3.0,2016-11-08
surveymonkey-26731,2691,2016-10-29,2016-11-04,PA,46.0,9.0,43.0,2.0,2016-11-08
surveymonkey-26731,2748,2016-10-29,2016-11-04,MI,44.0,11.0,42.0,2.0,2016-11-08
surveymonkey-26731,2765,2016-10-29,2016-11-04,NC,48.0,7.0,41.0,3.0,2016-11-08
surveymonkey-26731,3600,2016-10-29,2016-11-04,FL,47.0,6.0,45.0,2.0,2016-11-08
surveymonkey-26769,288,2016-10-30,2016-11-06,ND,29.0,6.5,57.0,1.0,2016-11-08
surveymonkey-26769,315,2016-10-30,2016-11-06,DC,88.0,2.5,7.0,1.0,2016-11-08
surveymonkey-26769,382,2016-10-30,2016-11-06,AK,31.0,19.0,47.0,3.0,2016-11-08
surveymonkey-26769,383,2016-10-30,2016-11-06,DE,49.0,4.5,39.0,3.0,2016-11-08
surveymonkey-26769,396,2016-10-30,2016-11-06,RI,49.0,6.0,36.0,3.0,2016-11-08
surveymonkey-26769,410,2016-10-30,2016-11-06,MT,31.0,6.5,53.0,3.0,2016-11-08
surveymonkey-26769,426,2016-10-30,2016-11-06,HI,52.0,7.5,29.0,4.0,2016-11-08
surveymonkey-26769,435,2016-10-30,2016-11-06,SD,31.0,12.0,53.0,4.0,2016-11-08
surveymonkey-26769,443,2016-10-30,2016-11-06,WV,27.0,5.5,57.0,6.0,2016-11-08
surveymonkey-26769,447,2016-10-30,2016-11-06,VT,60.0,5.5,27.0,2.0,2016-11-08
surveymonkey-26769,557,2016-10-30,2016-11-06,ID,29.0,22.0,47.0,2.0,2016-11-08
surveymonkey-26769,672,2016-10-30,2016-11-06,NH,49.0,11.0,38.0,3.0,2016-11-08
surveymonkey-26769,674,2016-10-30,2016-11-06,ME,47.0,12.0,39.0,3.0,2016-11-08
surveymonkey-26769,676,2016-10-30,2016-11-06,MS,41.0,3.0,50.0,2.0,2016-11-08
surveymonkey-26769,768,2016-10-30,2016-11-06,NM,40.0,22.0,36.0,2.0,2016-11-08
surveymonkey-26769,798,2016-10-30,2016-11-06,AR,34.0,4.5,55.0,2.0,2016-11-08
surveymonkey-26769,840,2016-10-30,2016-11-06,LA,38.0,3.0,52.0,4.0,2016-11-08
surveymonkey-26769,873,2016-10-30,2016-11-06,NE,34.0,5.0,52.0,3.0,2016-11-08
surveymonkey-26769,971,2016-10-30,2016-11-06,AL,36.0,4.0,54.0,3.0,2016-11-08
surveymonkey-26769,1056,2016-10-30,2016-11-06,MD,60.0,5.0,29.0,2.0,2016-11-08
surveymonkey-26769,1116,2016-10-30,2016-11-06,OK,32.0,10.0,56.0,2.0,2016-11-08
surveymonkey-26769,1119,2016-10-30,2016-11-06,MO,40.0,5.0,48.0,2.0,2016-11-08
surveymonkey-26769,1124,2016-10-30,2016-11-06,NV,44.0,10.0,43.0,3.0,2016-11-08
surveymonkey-26769,1139,2016-10-30,2016-11-06,KS,36.0,7.0,48.0,2.0,2016-11-08
surveymonkey-26769,1155,2016-10-30,2016-11-06,KY,35.0,5.0,53.0,2.0,2016-11-08
surveymonkey-26769,1173,2016-10-30,2016-11-06,CT,51.0,5.0,37.0,2.0,2016-11-08
surveymonkey-26769,1206,2016-10-30,2016-11-06,NJ,53.0,4.0,37.0,3.0,2016-11-08
surveymonkey-26769,1211,2016-10-30,2016-11-06,MA,56.0,11.0,29.0,4.0,2016-11-08
surveymonkey-26769,1218,2016-10-30,2016-11-06,MN,46.0,6.0,37.0,4.0,2016-11-08
surveymonkey-26769,1281,2016-10-30,2016-11-06,TN,40.0,4.5,49.0,2.0,2016-11-08
surveymonkey-26769,1292,2016-10-30,2016-11-06,WA,51.0,6.0,34.0,3.0,2016-11-08
surveymonkey-26769,1383,2016-10-30,2016-11-06,IN,35.0,10.0,52.0,3.0,2016-11-08
surveymonkey-26769,1428,2016-10-30,2016-11-06,UT,31.0,34.0,34.0,1.0,2016-11-08
surveymonkey-26769,1483,2016-10-30,2016-11-06,OR,51.0,12.0,35.0,3.0,2016-11-08
surveymonkey-26769,1505,2016-10-30,2016-11-06,IL,52.0,5.5,35.0,2.0,2016-11-08
surveymonkey-26769,1598,2016-10-30,2016-11-06,IA,37.0,12.0,47.0,0.0,2016-11-08
surveymonkey-26769,1642,2016-10-30,2016-11-06,SC,44.0,4.0,46.0,3.0,2016-11-08
surveymonkey-26769,1943,2016-10-30,2016-11-06,WI,44.0,11.0,43.0,3.0,2016-11-08
surveymonkey-26769,2109,2016-10-30,2016-11-06,VA,49.0,9.0,39.0,2.0,2016-11-08
surveymonkey-26769,2132,2016-10-30,2016-11-06,NY,58.0,4.5,31.0,2.0,2016-11-08
surveymonkey-26769,2322,2016-10-30,2016-11-06,AZ,45.0,9.0,43.0,2.0,2016-11-08
surveymonkey-26769,2348,2016-10-30,2016-11-06,GA,45.0,6.0,45.0,4.0,2016-11-08
surveymonkey-26769,2412,2016-10-30,2016-11-06,CO,43.0,15.0,39.0,2.0,2016-11-08
surveymonkey-26769,2530,2016-10-30,2016-11-06,OH,42.0,10.0,45.0,3.0,2016-11-08
surveymonkey-26769,2655,2016-10-30,2016-11-06,CA,56.0,5.5,30.0,3.0,2016-11-08
surveymonkey-26769,2685,2016-10-30,2016-11-06,PA,47.0,9.0,42.0,2.0,2016-11-08
surveymonkey-26769,2695,2016-10-30,2016-11-06,TX,42.0,8.0,47.0,3.0,2016-11-08
surveymonkey-26769,2865,2016-10-30,2016-11-06,NC,48.0,10.0,41.0,0.0,2016-11-08
surveymonkey-26769,2868,2016-10-30,2016-11-06,MI,44.0,11.0,42.0,2.0,2016-11-08
surveymonkey-26769,3574,2016-10-30,2016-11-06,FL,47.0,7.0,45.0,2.0,2016-11-08
surveymonkey-26807,310,2016-11-01,2016-11-07,DC,85.0,3.0,7.0,2.0,2016-11-08
surveymonkey-26807,313,2016-11-01,2016-11-07,ND,29.0,5.5,57.0,2.0,2016-11-08
surveymonkey-26807,367,2016-11-01,2016-11-07,DE,50.0,4.0,39.0,3.0,2016-11-08
surveymonkey-26807,409,2016-11-01,2016-11-07,AK,31.0,19.0,48.0,3.0,2016-11-08
surveymonkey-26807,415,2016-11-01,2016-11-07,RI,48.0,6.0,36.0,3.0,2016-11-08
surveymonkey-26807,426,2016-11-01,2016-11-07,HI,52.0,8.0,28.0,4.0,2016-11-08
surveymonkey-26807,449,2016-11-01,2016-11-07,MT,30.0,7.5,52.0,4.0,2016-11-08
surveymonkey-26807,454,2016-11-01,2016-11-07,VT,61.0,6.0,25.0,2.0,2016-11-08
surveymonkey-26807,459,2016-11-01,2016-11-07,SD,32.0,11.0,53.0,4.0,2016-11-08
surveymonkey-26807,472,2016-11-01,2016-11-07,WV,29.0,5.0,56.0,5.0,2016-11-08
surveymonkey-26807,612,2016-11-01,2016-11-07,ID,29.0,21.0,47.0,2.0,2016-11-08
surveymonkey-26807,696,2016-11-01,2016-11-07,NH,47.0,12.0,38.0,3.0,2016-11-08
surveymonkey-26807,719,2016-11-01,2016-11-07,MS,42.0,3.0,50.0,2.0,2016-11-08
surveymonkey-26807,749,2016-11-01,2016-11-07,NM,40.0,20.0,38.0,2.0,2016-11-08
surveymonkey-26807,779,2016-11-01,2016-11-07,ME,46.0,15.0,38.0,2.0,2016-11-08
surveymonkey-26807,930,2016-11-01,2016-11-07,AR,32.0,4.5,56.0,2.0,2016-11-08
surveymonkey-26807,982,2016-11-01,2016-11-07,LA,38.0,3.0,52.0,4.0,2016-11-08
surveymonkey-26807,988,2016-11-01,2016-11-07,NE,35.0,5.0,52.0,3.0,2016-11-08
surveymonkey-26807,1131,2016-11-01,2016-11-07,AL,36.0,4.0,55.0,2.0,2016-11-08
surveymonkey-26807,1207,2016-11-01,2016-11-07,NV,45.0,9.0,43.0,3.0,2016-11-08
surveymonkey-26807,1216,2016-11-01,2016-11-07,MD,59.0,5.0,28.0,2.0,2016-11-08
surveymonkey-26807,1271,2016-11-01,2016-11-07,OK,32.0,10.0,57.0,2.0,2016-11-08
surveymonkey-26807,1292,2016-11-01,2016-11-07,MN,46.0,6.0,39.0,3.0,2016-11-08
surveymonkey-26807,1311,2016-11-01,2016-11-07,KS,36.0,6.5,49.0,2.0,2016-11-08
surveymonkey-26807,1315,2016-11-01,2016-11-07,KY,35.0,5.0,54.0,2.0,2016-11-08
surveymonkey-26807,1368,2016-11-01,2016-11-07,MO,40.0,5.5,48.0,2.0,2016-11-08
surveymonkey-26807,1377,2016-11-01,2016-11-07,NJ,52.0,4.0,37.0,3.0,2016-11-08
surveymonkey-26807,1378,2016-11-01,2016-11-07,MA,56.0,10.0,30.0,4.0,2016-11-08
surveymonkey-26807,1387,2016-11-01,2016-11-07,CT,52.0,4.5,36.0,3.0,2016-11-08
surveymonkey-26807,1433,2016-11-01,2016-11-07,TN,41.0,4.0,49.0,2.0,2016-11-08
surveymonkey-26807,1451,2016-11-01,2016-11-07,WA,51.0,6.5,33.0,3.0,2016-11-08
surveymonkey-26807,1479,2016-11-01,2016-11-07,UT,31.0,34.0,34.0,2.0,2016-11-08
surveymonkey-26807,1595,2016-11-01,2016-11-07,OR,50.0,12.0,35.0,2.0,2016-11-08
surveymonkey-26807,1698,2016-11-01,2016-11-07,SC,43.0,4.0,47.0,3.0,2016-11-08
surveymonkey-26807,1700,2016-11-01,2016-11-07,IN,35.0,10.0,52.0,3.0,2016-11-08
surveymonkey-26807,1781,2016-11-01,2016-11-07,IA,38.0,12.5,47.0,0.0,2016-11-08
surveymonkey-26807,1823,2016-11-01,2016-11-07,IL,52.0,5.0,35.0,2.0,2016-11-08
surveymonkey-26807,2183,2016-11-01,2016-11-07,VA,49.0,9.0,41.0,2.0,2016-11-08
surveymonkey-26807,2208,2016-11-01,2016-11-07,NY,57.0,4.5,32.0,2.0,2016-11-08
surveymonkey-26807,2246,2016-11-01,2016-11-07,WI,44.0,11.0,42.0,3.0,2016-11-08
surveymonkey-26807,2419,2016-11-01,2016-11-07,GA,45.0,7.0,45.0,3.0,2016-11-08
surveymonkey-26807,2609,2016-11-01,2016-11-07,AZ,45.0,10.0,42.0,3.0,2016-11-08
surveymonkey-26807,2712,2016-11-01,2016-11-07,CA,56.0,5.5,31.0,2.0,2016-11-08
surveymonkey-26807,2777,2016-11-01,2016-11-07,CO,43.0,14.0,40.0,2.0,2016-11-08
surveymonkey-26807,2845,2016-11-01,2016-11-07,PA,46.0,9.0,43.0,3.0,2016-11-08
surveymonkey-26807,2860,2016-11-01,2016-11-07,OH,42.0,10.0,45.0,3.0,2016-11-08
surveymonkey-26807,3009,2016-11-01,2016-11-07,TX,43.0,8.0,46.0,3.0,2016-11-08
surveymonkey-26807,3126,2016-11-01,2016-11-07,NC,48.0,7.0,41.0,3.0,2016-11-08
surveymonkey-26807,3145,2016-11-01,2016-11-07,MI,44.0,11.0,42.0,2.0,2016-11-08
surveymonkey-26807,4092,2016-11-01,2016-11-07,FL,47.0,6.0,45.0,2.0,2016-11-08
surveymonkey-la-times-25472,4212,2016-09-01,2016-09-08,CA,53.5,8.5,31.0,7.0,2016-11-08
surveymonkey-usc-la-times-24674,1264,2016-06-09,2016-06-10,CA,57.5,6.0,29.5,7.0,2016-11-08
surveyusa-11alive-23042,1554,2015-10-15,2015-10-26,GA,37.0,12.0,46.0,5.0,2016-11-08
surveyusa-11alive-26573,594,2016-10-25,2016-10-27,GA,42.0,3.0,49.0,6.0,2016-11-08
surveyusa-24153,904,2016-03-23,2016-03-24,MI,49.0,0.0,38.0,13.0,2016-11-08
surveyusa-24205,1507,2016-03-30,2016-04-03,CA,60.0,0.0,26.0,14.0,2016-11-08
surveyusa-26738,681,2016-10-31,2016-11-02,WA,50.0,3.0,38.0,4.0,2016-11-08
surveyusa-bay-news-9-news-13-23054,2400,2015-10-28,2015-11-01,FL,43.0,0.0,47.0,9.0,2016-11-08
surveyusa-bay-news-9-news-13-24010,1961,2016-03-04,2016-03-06,FL,44.0,0.0,45.0,12.0,2016-11-08
surveyusa-bay-news-9-news-13-24797,1678,2016-06-25,2016-06-27,FL,46.0,4.5,42.0,5.0,2016-11-08
surveyusa-bay-news-9-news-13-26439,1251,2016-10-20,2016-10-24,FL,48.0,4.0,45.0,0.0,2016-11-08
surveyusa-boston-globe-colby-college-25483,779,2016-09-04,2016-09-10,ME,42.0,14.0,39.0,5.0,2016-11-08
surveyusa-civitas-r-25053,400,2016-07-31,2016-08-02,NC,41.5,6.0,48.5,7.5,2016-11-08
surveyusa-high-point-university-24055,1576,2016-03-09,2016-03-10,NC,42.0,0.0,49.0,9.0,2016-11-08
surveyusa-kabc-scng-24427,1683,2016-04-27,2016-04-30,CA,56.0,0.0,34.0,10.0,2016-11-08
surveyusa-kabc-scng-24538,1383,2016-05-19,2016-05-22,CA,52.0,0.0,38.0,10.0,2016-11-08
surveyusa-kabc-scng-25467,678,2016-09-08,2016-09-11,CA,57.0,2.0,32.0,7.0,2016-11-08
surveyusa-kabc-scng-25809,732,2016-09-27,2016-09-28,CA,59.0,2.5,33.0,3.0,2016-11-08
surveyusa-kabc-scng-26224,725,2016-10-13,2016-10-15,CA,56.0,3.0,30.0,7.0,2016-11-08
surveyusa-kabc-scng-26606,747,2016-10-28,2016-10-31,CA,56.0,2.5,35.0,4.0,2016-11-08
surveyusa-katu-tv-26170,654,2016-10-10,2016-10-12,OR,48.0,10.0,38.0,5.0,2016-11-08
surveyusa-kob-tv-25972,594,2016-09-28,2016-10-02,NM,46.0,16.0,33.0,3.0,2016-11-08
surveyusa-ksdk-24977,1943,2016-07-20,2016-07-24,MO,37.0,8.0,47.0,7.0,2016-11-08
surveyusa-ksn-news-24917,559,2016-07-08,2016-07-11,KS,36.0,8.0,47.0,9.0,2016-11-08
surveyusa-ksn-news-25109,566,2016-08-03,2016-08-07,KS,39.0,8.0,44.0,9.0,2016-11-08
surveyusa-ksn-news-25480,595,2016-09-06,2016-09-11,KS,36.0,5.0,48.0,7.0,2016-11-08
surveyusa-ksn-news-26275,581,2016-10-11,2016-10-15,KS,36.0,4.5,47.0,7.0,2016-11-08
surveyusa-ksn-news-26614,624,2016-10-26,2016-10-30,KS,38.0,4.0,49.0,6.0,2016-11-08
surveyusa-kstp-tv-23089,516,2015-10-29,2015-11-02,MN,42.0,0.0,45.0,13.0,2016-11-08
surveyusa-kstp-tv-25658,625,2016-09-16,2016-09-20,MN,47.5,3.0,41.0,6.5,2016-11-08
surveyusa-kstp-tv-26558,656,2016-10-22,2016-10-25,MN,51.0,3.33333333333,40.5,4.5,2016-11-08
surveyusa-salt-lake-tribune-hinckley-institute-24658,1238,2016-06-02,2016-06-08,UT,35.0,13.0,35.0,8.5,2016-11-08
surveyusa-tegna-11alive-23896,1261,2016-02-22,2016-02-23,GA,41.0,0.0,50.0,9.0,2016-11-08
surveyusa-tegna-25036,628,2016-07-29,2016-07-31,GA,42.0,7.0,46.0,5.0,2016-11-08
surveyusa-tegna-26172,638,2016-10-10,2016-10-12,TX,43.0,4.0,47.0,5.0,2016-11-08
surveyusa-twc-news-north-carolina-23837,1250,2016-02-14,2016-02-16,NC,43.0,0.0,45.0,13.0,2016-11-08
surveyusa-twc-news-north-carolina-26268,651,2016-10-14,2016-10-17,NC,47.0,6.0,45.0,5.0,2016-11-08
surveyusa-wral-26607,659,2016-10-28,2016-10-31,NC,44.0,3.0,51.0,3.0,2016-11-08
surveyusa-wral-news-25957,656,2016-09-29,2016-10-03,NC,46.0,5.0,44.0,6.0,2016-11-08
susquehanna-r-abc27-news-25093,772,2016-07-31,2016-08-04,PA,46.5,12.5,37.0,3.75,2016-11-08
susquehanna-r-abc27-news-26085,764,2016-10-04,2016-10-09,PA,44.0,5.0,40.0,4.0,2016-11-08
susquehanna-r-abc27-news-26623,681,2016-10-31,2016-11-01,PA,45.0,3.0,43.0,3.0,2016-11-08
targetsmart-william-mary-25739,652,2016-09-15,2016-09-22,OH,41.5,10.0,38.5,6.0,2016-11-08
targetsmart-william-mary-26010,812,2016-10-03,2016-10-06,OH,44.5,9.5,41.5,4.0,2016-11-08
targetsmart-william-mary-26609,718,2016-10-25,2016-10-30,FL,48.0,6.5,40.0,0.0,2016-11-08
targetsmart-william-mary-26773,1194,2016-10-31,2016-11-03,OH,40.0,11.5,43.0,1.0,2016-11-08
tarrance-r-virginia-chamber-of-commerce-26271,500,2016-10-12,2016-10-15,VA,47.0,5.0,38.0,9.0,2016-11-08
texas-lyceum-22837,633,2015-09-08,2015-09-21,TX,37.0,0.0,39.0,25.0,2016-11-08
texas-lyceum-25501,502,2016-09-01,2016-09-11,TX,34.0,12.0,40.5,9.5,2016-11-08
the-meredith-college-poll-25726,487,2016-09-18,2016-09-22,NC,38.0,16.0,35.0,11.0,2016-11-08
u-colorado-boulder-26672,1004,2016-10-17,2016-10-24,CO,44.0,15.5,34.0,0.0,2016-11-08
u-of-arkansas-26670,585,2016-10-18,2016-10-25,AR,31.0,0.0,51.0,18.0,2016-11-08
umass-amherst-wbz-tv-yougov-25722,700,2016-09-15,2016-09-20,MA,47.0,12.0,34.0,5.0,2016-11-08
umass-amherst-wbz-tv-yougov-26495,772,2016-10-17,2016-10-21,NH,43.0,12.0,38.0,4.0,2016-11-08
umass-lowell-7-news-23695,1413,2016-02-04,2016-02-06,NH,45.0,0.0,39.0,16.0,2016-11-08
umass-lowell-7-news-23709,1411,2016-02-05,2016-02-07,NH,45.0,0.0,40.0,15.0,2016-11-08
umass-lowell-7-news-26169,517,2016-10-07,2016-10-11,NH,45.0,11.0,39.0,2.0,2016-11-08
umass-lowell-7-news-26688,695,2016-10-28,2016-11-02,NH,44.0,6.66666666667,44.5,3.5,2016-11-08
unf-25974,661,2016-09-27,2016-10-04,FL,47.0,4.0,40.0,9.0,2016-11-08
unf-25974,686,2016-09-27,2016-10-04,FL,41.0,8.5,38.0,10.0,2016-11-08
unf-26492,786,2016-10-20,2016-10-25,FL,46.0,3.0,44.0,6.0,2016-11-08
unf-26492,819,2016-10-20,2016-10-25,FL,43.0,7.5,39.0,9.0,2016-11-08
unh-portland-press-herald-maine-sunday-telegram-24771,469,2016-06-15,2016-06-21,ME,42.0,19.0,35.0,4.0,2016-11-08
unh-portland-press-herald-maine-sunday-telegram-25648,513,2016-09-15,2016-09-21,ME,41.0,18.6666666667,36.5,6.0,2016-11-08
unh-portland-press-herald-maine-sunday-telegram-26553,646,2016-10-20,2016-10-25,ME,48.0,8.0,37.0,3.0,2016-11-08
unh-wmur-22500,652,2015-07-22,2015-07-30,NH,50.0,2.0,40.0,7.0,2016-11-08
unh-wmur-23977,628,2016-02-20,2016-02-28,NH,47.0,10.0,39.0,4.0,2016-11-08
unh-wmur-24951,533,2016-04-07,2016-04-17,NH,50.0,15.0,31.0,4.0,2016-11-08
unh-wmur-24992,532,2016-07-09,2016-07-18,NH,38.0,19.3333333333,37.0,6.0,2016-11-08
unh-wmur-25422,433,2016-08-20,2016-08-28,NH,44.0,19.0,34.0,5.0,2016-11-08
unh-wmur-26281,755,2016-10-11,2016-10-17,NH,49.0,11.5,34.0,3.0,2016-11-08
unh-wmur-26586,618,2016-10-26,2016-10-30,NH,46.0,8.0,39.0,5.0,2016-11-08
unh-wmur-26768,692,2016-11-03,2016-11-06,NH,49.0,7.5,38.0,4.0,2016-11-08
university-of-delaware-psrai-25891,762,2016-09-16,2016-09-28,DE,51.0,4.5,30.0,9.0,2016-11-08
university-of-denver-ciruli-26677,550,2016-10-29,2016-10-31,CO,40.5,9.75,40.0,4.0,2016-11-08
university-of-houston-26255,1000,2016-10-07,2016-10-15,TX,38.0,6.0,41.0,6.5,2016-11-08
university-of-mary-washington-psrai-25500,685,2016-09-06,2016-09-12,VA,40.0,9.66666666667,37.0,3.33333333333,2016-11-08
university-of-new-orleans-26522,603,2016-10-15,2016-10-21,LA,35.0,3.33333333333,49.0,6.0,2016-11-08
upi-cvoter-25727,558,2016-09-12,2016-09-25,AL,36.0,5.0,58.0,0.0,2016-11-08
upi-cvoter-25728,460,2016-09-12,2016-09-25,AK,40.0,5.0,55.0,0.0,2016-11-08
upi-cvoter-25729,554,2016-09-12,2016-09-25,AZ,42.0,7.0,52.0,0.0,2016-11-08
upi-cvoter-25730,483,2016-09-12,2016-09-25,AR,36.0,7.0,58.0,0.0,2016-11-08
upi-cvoter-25731,951,2016-09-12,2016-09-25,CA,57.0,5.0,38.0,0.0,2016-11-08
upi-cvoter-25732,538,2016-09-12,2016-09-25,CO,49.0,6.0,45.0,0.0,2016-11-08
upi-cvoter-25733,512,2016-09-12,2016-09-25,CT,54.0,4.0,42.0,0.0,2016-11-08
upi-cvoter-25734,479,2016-09-12,2016-09-25,DE,54.0,3.0,42.0,0.0,2016-11-08
upi-cvoter-25735,764,2016-09-12,2016-09-25,FL,46.0,5.0,48.0,0.0,2016-11-08
upi-cvoter-25736,639,2016-09-12,2016-09-25,GA,43.0,7.0,51.0,0.0,2016-11-08
upi-cvoter-25737,460,2016-09-12,2016-09-25,HI,64.0,4.0,33.0,0.0,2016-11-08
upi-cvoter-25738,479,2016-09-12,2016-09-25,ID,33.0,6.0,61.0,0.0,2016-11-08
upi-cvoter-25740,657,2016-09-12,2016-09-25,IL,54.0,5.0,41.0,0.0,2016-11-08
upi-cvoter-25741,532,2016-09-12,2016-09-25,IN,41.0,5.0,54.0,0.0,2016-11-08
upi-cvoter-25742,481,2016-09-12,2016-09-25,IA,47.0,4.0,49.0,0.0,2016-11-08
upi-cvoter-25743,518,2016-09-12,2016-09-25,KS,38.0,5.0,57.0,0.0,2016-11-08
upi-cvoter-25744,523,2016-09-12,2016-09-25,KY,36.0,5.0,59.0,0.0,2016-11-08
upi-cvoter-25746,533,2016-09-12,2016-09-25,LA,39.0,5.0,56.0,0.0,2016-11-08
upi-cvoter-25747,460,2016-09-12,2016-09-25,ME,54.0,4.0,43.0,0.0,2016-11-08
upi-cvoter-25748,531,2016-09-12,2016-09-25,MD,58.0,5.0,38.0,0.0,2016-11-08
upi-cvoter-25749,501,2016-09-12,2016-09-25,MA,56.0,4.0,40.0,0.0,2016-11-08
